,FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
0,18654.0,3648.0,21150.0,3219.0,1655.0,98.0,48967.0,6718.0,21319.0,2712.0,1785.0,295.0,63.0,155.0
1,12371.0,186.0,23867.0,3047.0,1928.0,391.0,40380.0,2181.0,24039.0,3148.0,997.0,184.0,48.0,155.0
2,20808.0,4976.0,50697.0,6647.0,1806.0,0.0,50739.0,5722.0,51359.0,6494.0,1217.0,243.0,65.0,155.0
3,0.0,0.0,460486.0,75591.0,30878.0,621.0,14887.0,1148.0,451585.0,73445.0,30855.0,903.0,70.0,155.0
4,8963.0,1580.0,27435.0,3387.0,900.0,528.0,29458.0,4393.0,27930.0,3641.0,1040.0,418.0,59.0,155.0
5,11560.0,4234.0,37714.0,5161.0,1367.0,0.0,37163.0,3898.0,35284.0,4972.0,1423.0,179.0,62.0,155.0
6,0.0,1172.0,56942.0,12405.0,8408.0,147.0,6792.0,2543.0,59158.0,12584.0,8172.0,345.0,66.0,155.0
7,14505.0,10157.0,84811.0,12076.0,3140.0,797.0,57554.0,15172.0,83540.0,11624.0,2785.0,558.0,66.0,155.0
8,30358.0,3756.0,131069.0,16933.0,5751.0,0.0,63590.0,5489.0,123560.0,16086.0,4214.0,528.0,69.0,155.0
9,8940.0,1839.0,441354.0,85458.0,41252.0,0.0,22241.0,3232.0,433507.0,85028.0,40071.0,736.0,70.0,155.0
10,28580.0,9961.0,47821.0,6546.0,2513.0,137.0,63173.0,11030.0,25944.0,3613.0,1281.0,520.0,67.0,155.0
11,0.0,5074.0,62395.0,8945.0,3383.0,401.0,16798.0,7264.0,62773.0,8864.0,3201.0,439.0,64.0,155.0
12,10701.0,5875.0,67937.0,9408.0,3312.0,0.0,32091.0,11063.0,59990.0,8023.0,3268.0,189.0,74.0,155.0
13,11461.0,27.0,23624.0,3147.0,1092.0,540.0,32564.0,2196.0,22633.0,2760.0,1401.0,411.0,61.0,155.0
14,4914.0,607.0,516967.0,86065.0,35880.0,907.0,29141.0,1881.0,473001.0,78426.0,33110.0,1658.0,73.0,155.0
